63;I1.0.1.0;F3.0.0.0;I3.0.0.0;J1.0.0.0;;;B5.0.0.0;J1.0.0.0;;;E1.0.0.0;I10.0.0.0;J8.0.0.0;D10.0.0.0;G9.0.0.0;E3.0.0.0;H10.0.0.0;D5.0.1.1;E7.0.0.0;A4.0.0.0;A9.0.0.0;A6.0.0.0;;;B8.0.1.0;C8.0.1.0;J4.0.1.1;G3.0.0.0;E7.0.0.0;I2.0.0.0;E6.0.0.0;A7.0.0.0;C9.0.0.0;C9.0.0.0;;;;;A5.0.0.0;G2.0.0.0;;;C7.0.1.1;E5.0.0.0;;;;;E5.0.0.0;E5.0.0.0;;
64;J1.0.0.0;I10.0.0.0;J1.0.0.0;I4.0.0.0;;;D9.0.1.0;D9.0.1.0;;;F3.0.0.0;J8.0.0.0;J9.0.0.0;C4.0.1.1;I10.0.0.0;H9.0.0.0;I10.0.0.0;F2.0.0.0;C6.0.0.0;I10.0.0.0;B2.1.0.0;H5.0.0.0;;;C8.0.1.0;D8.0.1.0;B1.0.0.0;J4.0.1.0;A7.0.1.1;H2.0.0.0;D7.0.0.0;E6.0.0.0;A7.0.0.0;A7.0.0.0;;;;;C6.0.1.1;A5.0.0.0;;;A5.0.0.0;F1.0.0.0;;;;;I3.0.1.1;;;
65;H1.0.1.0;D9.0.0.0;G1.0.0.0;I5.0.0.0;;;D10.0.0.0;D10.0.0.0;;;F10.0.0.0;G10.0.0.0;I10.0.0.0;J5.0.0.0;H8.0.0.0;J2.0.0.0;G9.0.0.0;B8.0.0.0;D3.0.0.0;G1.0.0.0;B1.0.0.0;G9.0.0.0;;;D8.0.1.0;E8.0.1.1;A6.0.0.0;J5.0.1.1;A1.0.0.0;J7.0.0.0;H2.0.0.0;D7.0.0.0;I2.0.1.0;I2.0.1.0;;;;;G8.0.0.0;C6.0.1.1;;;J7.0.0.0;B7.0.0.0;;;;;;;;
66;G1.0.1.0;I3.0.0.0;H2.0.1.0;I9.0.0.0;;;D8.0.0.0;D8.0.0.0;;;E7.0.0.0;J4.0.0.0;J5.1.0.0;E5.0.0.0;E3.0.0.0;C10.0.0.0;D5.0.1.1;;B8.0.0.0;E7.0.0.0;I8.0.0.0;B9.0.1.0;;;E8.0.1.1;I1.0.0.0;A1.0.0.0;B1.0.0.0;J10.0.0.0;D7.0.0.0;J7.0.0.0;H2.0.0.0;H2.0.0.0;H2.0.0.0;;;;;H1.0.0.0;H1.0.0.0;;;H1.0.0.0;C7.0.0.0;;;;;;;;
67;F1.0.1.0;E4.0.0.0;G2.0.0.0;C10.0.0.0;;;C9.0.0.0;E9.0.1.1;;;F6.0.1.0;B6.0.0.0;J6.0.0.0;I6.0.0.0;H9.0.0.0;B6.0.0.0;;;G9.0.0.0;G4.0.0.0;I6.0.0.0;B10.0.0.0;;;I1.0.0.0;G1.0.0.0;A4.0.0.0;A6.0.0.0;A6.0.0.0;G3.0.0.0;G3.0.0.0;J7.0.0.0;I1.0.1.1;I1.0.1.1;;;;;A7.0.0.0;G8.0.0.0;;;G8.0.0.0;A5.0.0.0;;;;;;;;
68;E1.0.1.1;H9.0.0.0;H1.0.1.0;D6.0.0.0;;;;;;;F8.0.1.1;;H2.0.0.0;F8.0.0.0;J2.0.0.0;J4.0.0.0;;;B5.0.0.0;C6.0.0.0;I4.0.0.0;B8.0.0.0;;;G1.0.0.0;C6.0.1.1;E6.0.1.1;;I1.0.0.0;B1.0.0.0;J10.0.0.0;G3.0.0.0;A6.0.0.0;A6.0.0.0;;;;;D7.0.0.0;A7.0.0.0;;;A7.0.0.0;J7.0.0.0;;;;;;;;
69;G3.0.1.0;A8.0.0.0;H3.0.1.1;E4.0.0.0;;;;;;;;;H4.0.0.0;J1.0.0.0;C10.0.0.0;D10.0.0.0;;;H8.0.0.0;D3.0.0.0;J5.0.1.0;A9.0.0.0;;;G9.0.0.0;G9.0.0.0;;;A4.0.0.0;A7.0.0.0;A1.0.0.0;A6.0.0.0;D7.0.0.0;D7.0.0.0;;;;;B1.0.0.0;D7.0.0.0;;;B1.0.0.0;G8.0.0.0;;;;;;;;
70;E3.1.0.0;G7.0.1.0;H4.0.0.0;H5.0.0.0;;;;;;;;;D6.0.0.0;B9.0.0.0;B6.0.0.0;J6.0.0.0;;;D6.0.0.0;F2.0.0.0;J6.0.0.0;C9.0.1.1;;;B10.0.0.0;B10.0.0.0;;;J2.0.0.0;A6.0.0.0;I1.0.0.0;A1.0.0.0;F10.0.1.1;F10.0.1.1;;;;;A4.0.0.0;B1.0.0.0;;;A4.0.0.0;H1.0.0.0;;;;;;;;
71;F2.0.0.0;H7.0.1.0;J3.1.0.0;F5.0.0.0;;;;;;;;;B7.1.0.0;J4.0.0.0;J4.0.0.0;C6.0.0.0;;;D8.0.0.0;H8.0.0.0;H4.0.0.0;J4.0.0.0;;;J10.0.0.0;A6.0.0.0;;;G1.0.0.0;A1.0.0.0;G1.0.0.0;I1.0.0.0;A4.0.0.0;A4.0.0.0;;;;;J7.0.0.0;A4.0.0.0;;;A6.0.0.0;A7.0.0.0;;;;;;;;
72;F3.0.0.0;I7.0.1.1;G3.0.0.0;C6.0.0.0;;;;;;;;;C7.0.0.0;J6.0.0.0;D10.0.0.0;J5.0.0.0;;;C10.0.0.0;B5.0.0.0;J4.0.1.1;;;;C10.0.0.0;C10.0.0.0;;;B10.0.0.0;A4.0.0.0;F2.0.0.0;G1.0.0.0;E6.0.1.1;;;;;;A6.0.0.0;A6.0.0.0;;;A1.0.0.0;D7.0.0.0;;;;;;;;
73;G4.0.1.1;D10.0.0.0;J2.0.0.0;E9.0.0.0;;;;;;;;;C5.0.1.1;;B9.0.0.0;E10.0.0.0;;;B6.0.0.0;E3.0.0.0;;;;;H5.0.1.1;A4.0.0.0;;;G9.0.0.0;I1.0.0.0;B10.0.0.0;F2.0.0.0;;;;;;;A1.0.0.0;A1.0.0.0;;;F2.0.0.0;B1.0.0.0;;;;;;;;
74;G2.0.0.0;H2.0.0.0;I5.0.0.0;G8.0.0.0;;;;;;;;;;;J6.0.0.0;B9.0.0.0;;;J4.0.0.0;B6.0.0.0;;;;;B5.0.0.0;B5.0.0.0;;;C10.0.0.0;J2.0.0.0;J2.0.0.0;B10.0.0.0;;;;;;;G9.0.0.0;G9.0.0.0;;;H2.0.0.0;A6.0.0.0;;;;;;;;
75;H1.1.0.0;I1.0.0.0;B2.1.0.0;I3.0.0.0;;;;;;;;;;;A10.0.0.0;A10.0.0.0;;;H9.0.0.0;D6.0.0.0;;;;;D10.0.0.0;H5.0.1.1;;;B5.0.0.0;G1.0.0.0;I6.0.1.0;F10.0.1.1;;;;;;;H2.0.0.0;H2.0.0.0;;;G9.0.0.0;A1.0.0.0;;;;;;;;
76;H3.0.0.0;A4.0.1.0;B1.0.0.0;F4.0.1.1;;;;;;;;;;;C8.0.0.0;C8.0.0.0;;;J5.0.0.0;J4.0.1.0;;;;;I3.0.0.0;D10.0.0.0;;;D10.0.0.0;B10.0.0.0;H6.0.0.0;G9.0.0.0;;;;;;;G1.0.0.0;G1.0.0.0;;;G1.0.0.0;F2.0.0.0;;;;;;;;
77;I2.0.1.1;;B3.0.0.0;D5.0.0.0;;;;;;;;;;;J5.0.0.0;E5.0.1.0;;;D10.0.0.0;J5.0.1.1;;;;;G4.0.0.0;I3.0.0.0;;;B6.0.0.0;G9.0.0.0;J6.0.0.0;J2.0.0.0;;;;;;;H8.0.0.0;H8.0.0.0;;;I3.0.1.1;;;;;;;;;
78;;;B8.1.0.0;E6.0.0.0;;;;;;;;;;;E10.0.0.0;E4.0.1.0;;;;;;;;;B6.0.0.0;G4.0.0.0;;;F2.0.0.0;C10.0.0.0;I5.0.1.0;I6.0.1.0;;;;;;;J10.0.0.0;F2.0.0.0;;;;;;;;;;;;
79;;;B6.1.0.0;G5.0.0.0;;;;;;;;;;;B5.0.0.0;D4.0.1.1;;;;;;;;;F2.0.0.0;B6.0.0.0;;;G4.0.0.0;D10.0.0.0;I4.0.1.1;J6.0.0.0;;;;;;;H9.0.0.0;H9.0.0.0;;;;;;;;;;;;
80;;;G6.0.0.0;J7.0.0.0;;;;;;;;;;;J8.0.0.0;I3.0.0.0;;;;;;;;;E6.0.1.1;;;;H8.0.0.0;G4.0.0.0;C10.0.0.0;I5.0.1.0;;;;;;;B10.0.0.0;J10.0.0.0;;;;;;;;;;;;
81;;;G8.0.0.0;F10.0.0.0;;;;;;;;;;;E4.0.0.0;J8.0.0.0;;;;;;;;;;;;;I3.0.0.0;B6.0.0.0;B5.0.0.0;I4.0.1.1;;;;;;;H6.0.0.0;B10.0.0.0;;;;;;;;;;;;
82;;;E8.0.0.0;A9.0.0.0;;;;;;;;;;;E5.0.0.0;F9.0.0.0;;;;;;;;;;;;;J6.0.0.0;H8.0.0.0;;;;;;;;;C10.0.0.0;C10.0.0.0;;;;;;;;;;;;
83;;;A8.0.1.1;;;;;;;;;;;;I3.0.0.0;J9.0.0.0;;;;;;;;;;;;;H9.0.0.0;I3.0.0.0;;;;;;;;;J2.0.0.0;H6.0.0.0;;;;;;;;;;;;
84;;;;;;;;;;;;;;;J1.0.0.0;J1.0.0.0;;;;;;;;;;;;;A10.0.0.0;J6.0.0.0;;;;;;;;;D10.0.0.0;J2.0.0.0;;;;;;;;;;;;
85;;;;;;;;;;;;;;;J9.0.0.0;E6.0.0.0;;;;;;;;;;;;;A9.0.0.0;J9.0.0.0;;;;;;;;;B5.0.0.0;D10.0.0.0;;;;;;;;;;;;
86;;;;;;;;;;;;;;;E6.0.0.0;D8.0.0.0;;;;;;;;;;;;;J8.0.0.0;J8.0.0.0;;;;;;;;;B6.0.0.0;B5.0.0.0;;;;;;;;;;;;
87;;;;;;;;;;;;;;;D8.0.0.0;H6.0.0.0;;;;;;;;;;;;;J3.0.0.0;A10.0.0.0;;;;;;;;;I3.0.1.1;;;;;;;;;;;;;
88;;;;;;;;;;;;;;;H6.0.0.0;C9.0.0.0;;;;;;;;;;;;;J9.0.0.0;J3.0.0.0;;;;;;;;;;;;;;;;;;;;;;
89;;;;;;;;;;;;;;;C9.0.0.0;D6.0.0.0;;;;;;;;;;;;;E10.0.0.0;A9.0.0.0;;;;;;;;;;;;;;;;;;;;;;
90;;;;;;;;;;;;;;;H4.0.0.0;H5.0.1.1;;;;;;;;;;;;;F10.0.0.0;H9.0.0.0;;;;;;;;;;;;;;;;;;;;;;
91;;;;;;;;;;;;;;;D4.0.0.0;F10.0.0.0;;;;;;;;;;;;;J1.0.0.0;I8.0.0.0;;;;;;;;;;;;;;;;;;;;;;
92;;;;;;;;;;;;;;;H5.0.0.0;H4.0.0.0;;;;;;;;;;;;;I8.0.0.0;E10.0.0.0;;;;;;;;;;;;;;;;;;;;;;
93;;;;;;;;;;;;;;;I9.0.0.0;E8.0.0.0;;;;;;;;;;;;;I6.0.1.0;J1.0.0.0;;;;;;;;;;;;;;;;;;;;;;
94;;;;;;;;;;;;;;;J3.0.0.0;I4.0.0.0;;;;;;;;;;;;;H6.0.0.0;F10.0.1.1;;;;;;;;;;;;;;;;;;;;;;
95;;;;;;;;;;;;;;;F10.0.0.0;G2.0.0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;;;;;;;;;;;;;;;I5.0.0.0;I5.0.0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;;;;;;;;;;;;;;;G2.0.0.0;A9.0.0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;;;;;;;;;;;;;;;I4.0.0.0;J3.0.0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;;;;;;;;;;;;;;;D6.0.1.0;I9.0.0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;;;;;;;;;;;;D5.0.1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
